game_id,season,week,gameday,away_team,home_team,away_score,home_score,actual_winner,home_win,matchup,spread_line,total_line,home_rest,away_rest,rest_advantage,div_game,home_recent_win_rate,away_recent_win_rate,recent_win_rate_diff,home_recent_point_diff,away_recent_point_diff,recent_point_diff_diff,home_recent_points_for,away_recent_points_for,predicted_home_win_probability,predicted_winner,correct_prediction,winner_probability,confidence_level,market_signal,pick_explanation,prediction_source
2024_12_TEN_HOU,2024,12,2024-11-24,TEN,HOU,32,27,TEN,0,TEN at HOU,8,40.5,6,7,-1,1,0.5,0.25,0.25,4,-13.75,17.75,23.25,16,0.728971586697,HOU,False,0.728971586697,High,Market leaned HOU by 8.0,Picked HOU at 73%. Market leaned HOU by 8.0; recent point differential favored HOU; recent win rate favored HOU; rest favored TEN.,rolling_backtest
2024_13_ARI_MIN,2024,13,2024-12-01,ARI,MIN,22,23,MIN,1,ARI at MIN,3.5,45.5,7,7,0,0,1,0.75,0.25,6.5,9,-2.5,21.5,23.5,0.690417838032,MIN,True,0.690417838032,High,Market leaned MIN by 3.5,Picked MIN at 69%. Market leaned MIN by 3.5; recent win rate favored MIN.,rolling_backtest
2024_13_CHI_DET,2024,13,2024-11-28,CHI,DET,20,23,DET,1,CHI at DET,9.5,47.5,4,4,0,1,1,0,1,19.25,-10,29.25,31.5,14.5,0.788831378391,DET,True,0.788831378391,High,Market leaned DET by 9.5,Picked DET at 79%. Market leaned DET by 9.5; recent point differential favored DET; recent win rate favored DET.,rolling_backtest
2024_13_CLE_DEN,2024,13,2024-12-02,CLE,DEN,32,41,DEN,1,CLE at DEN,6.5,41.5,8,11,-3,0,0.5,0.5,0,2.25,-7,9.25,22.75,19.25,0.698950150832,DEN,True,0.698950150832,High,Market leaned DEN by 6.5,Picked DEN at 70%. Market leaned DEN by 6.5; recent point differential favored DEN; rest favored CLE.,rolling_backtest
2024_13_HOU_JAX,2024,13,2024-12-01,HOU,JAX,23,20,HOU,0,HOU at JAX,-3.5,44.5,14,7,7,1,0,0.25,-0.25,-14.75,2,-16.75,15.75,24.25,0.414156461339,HOU,True,0.585843538661,Medium,Market leaned HOU by 3.5,Picked HOU at 59%. Market leaned HOU by 3.5; recent point differential favored HOU; recent win rate favored HOU; rest favored JAX.,rolling_backtest
2024_13_IND_NE,2024,13,2024-12-01,IND,NE,25,24,IND,0,IND at NE,-2.5,41.5,7,7,0,0,0.25,0.25,0,-3,-8.75,5.75,18.25,16.75,0.374941361068,IND,True,0.625058638932,Medium,Market leaned IND by 2.5,Picked IND at 63%. Market leaned IND by 2.5; recent point differential favored NE.,rolling_backtest
2024_13_LAC_ATL,2024,13,2024-12-01,LAC,ATL,17,13,LAC,0,LAC at ATL,-1,47,14,6,8,0,0.5,0.75,-0.25,-6,6.75,-12.75,20.25,27.75,0.510829723275,ATL,False,0.510829723275,Low,Market leaned LAC by 1.0,Picked ATL at 51%. Market leaned LAC by 1.0; recent point differential favored LAC; recent win rate favored LAC; rest favored ATL.,rolling_backtest
2024_13_LA_NO,2024,13,2024-12-01,LA,NO,21,14,LA,0,LA at NO,-2.5,48.5,14,7,7,0,0.5,0.5,0,1.25,-3.25,4.5,21.25,22.25,0.388433345765,LA,True,0.611566654235,Medium,Market leaned LA by 2.5,Picked LA at 61%. Market leaned LA by 2.5; recent point differential favored NO; rest favored NO.,rolling_backtest
2024_13_LV_KC,2024,13,2024-11-29,LV,KC,17,19,KC,1,LV at KC,13.5,42,5,5,0,1,0.75,0,0.75,0.5,-12.25,12.75,24.25,20.5,0.87206199692,KC,True,0.87206199692,High,Market leaned KC by 13.5,Picked KC at 87%. Market leaned KC by 13.5; recent point differential favored KC; recent win rate favored KC.,rolling_backtest
2024_13_MIA_GB,2024,13,2024-11-28,MIA,GB,17,30,GB,1,MIA at GB,3.5,47.5,4,4,0,0,0.75,0.75,0,5.5,9.75,-4.25,25.5,29.5,0.648625542818,GB,True,0.648625542818,Medium,Market leaned GB by 3.5,Picked GB at 65%. Market leaned GB by 3.5; recent point differential favored MIA.,rolling_backtest
2024_13_NYG_DAL,2024,13,2024-11-28,NYG,DAL,20,27,DAL,1,NYG at DAL,4.5,39,4,4,0,1,0.25,0,0.25,-12.5,-9.75,-2.75,17.75,16,0.688609436606,DAL,True,0.688609436606,High,Market leaned DAL by 4.5,Picked DAL at 69%. Market leaned DAL by 4.5; recent win rate favored DAL.,rolling_backtest
2024_13_PHI_BAL,2024,13,2024-12-01,PHI,BAL,24,19,PHI,0,PHI at BAL,3,50,6,7,-1,0,0.75,1,-0.25,9.25,14.5,-5.25,30.5,31.25,0.633321116982,BAL,False,0.633321116982,Medium,Market leaned BAL by 3.0,Picked BAL at 63%. Market leaned BAL by 3.0; recent point differential favored PHI; recent win rate favored PHI; rest favored PHI.,rolling_backtest
2024_13_PIT_CIN,2024,13,2024-12-01,PIT,CIN,44,38,PIT,0,PIT at CIN,3,46,14,10,4,1,0.25,0.75,-0.5,-2.75,1.5,-4.25,29.75,22.75,0.587158826199,CIN,False,0.587158826199,Medium,Market leaned CIN by 3.0,Picked CIN at 59%. Market leaned CIN by 3.0; recent point differential favored PIT; recent win rate favored PIT; rest favored CIN.,rolling_backtest
2024_13_SEA_NYJ,2024,13,2024-12-01,SEA,NYJ,26,21,SEA,0,SEA at NYJ,1,41.5,14,7,7,0,0.25,0.5,-0.25,-5.25,-3.5,-1.75,19,16.5,0.549669520367,NYJ,False,0.549669520367,Low,Market leaned NYJ by 1.0,Picked NYJ at 55%. Market leaned NYJ by 1.0; recent win rate favored SEA; rest favored NYJ.,rolling_backtest
2024_13_SF_BUF,2024,13,2024-12-01,SF,BUF,10,35,BUF,1,SF at BUF,6.5,45,14,7,7,0,1,0.5,0.5,10.75,-5.5,16.25,30.25,20,0.706993183676,BUF,True,0.706993183676,High,Market leaned BUF by 6.5,Picked BUF at 71%. Market leaned BUF by 6.5; recent point differential favored BUF; recent win rate favored BUF; rest favored BUF.,rolling_backtest
2024_13_TB_CAR,2024,13,2024-12-01,TB,CAR,26,23,TB,0,TB at CAR,-6.5,46,7,7,0,1,0.5,0.25,0.25,-3.25,2.25,-5.5,21,25,0.286690654311,TB,True,0.713309345689,High,Market leaned TB by 6.5,Picked TB at 71%. Market leaned TB by 6.5; recent point differential favored TB; recent win rate favored CAR.,rolling_backtest
2024_13_TEN_WAS,2024,13,2024-12-01,TEN,WAS,19,42,WAS,1,TEN at WAS,6,45,7,7,0,0,0.25,0.5,-0.25,-3,-3,0,24.5,20.5,0.699732492793,WAS,True,0.699732492793,High,Market leaned WAS by 6.0,Picked WAS at 70%. Market leaned WAS by 6.0; recent win rate favored TEN.,rolling_backtest
2024_14_ATL_MIN,2024,14,2024-12-08,ATL,MIN,21,42,MIN,1,ATL at MIN,6,46.5,7,7,0,0,1,0.25,0.75,4.75,-8.25,13,22,15.75,0.718343465599,MIN,True,0.718343465599,High,Market leaned MIN by 6.0,Picked MIN at 72%. Market leaned MIN by 6.0; recent point differential favored MIN; recent win rate favored MIN.,rolling_backtest
2024_14_BUF_LA,2024,14,2024-12-08,BUF,LA,42,44,LA,1,BUF at LA,-3.5,49.5,7,7,0,0,0.5,1,-0.5,-3,11.75,-14.75,21,31.25,0.402816049625,BUF,False,0.597183950375,Medium,Market leaned BUF by 3.5,Picked BUF at 60%. Market leaned BUF by 3.5; recent point differential favored BUF; recent win rate favored BUF.,rolling_backtest
2024_14_CAR_PHI,2024,14,2024-12-08,CAR,PHI,16,22,PHI,1,CAR at PHI,14,44.5,7,7,0,0,1,0.5,0.5,14.5,-0.5,15,30.25,23.25,0.903568603256,PHI,True,0.903568603256,High,Market leaned PHI by 14.0,Picked PHI at 90%. Market leaned PHI by 14.0; recent point differential favored PHI; recent win rate favored PHI.,rolling_backtest
2024_14_CHI_SF,2024,14,2024-12-08,CHI,SF,13,38,SF,1,CHI at SF,3,43.5,7,10,-3,0,0.25,0,0.25,-13.25,-5.75,-7.5,15,17.25,0.655328844302,SF,True,0.655328844302,High,Market leaned SF by 3.0,Picked SF at 66%. Market leaned SF by 3.0; recent point differential favored CHI; recent win rate favored SF; rest favored CHI.,rolling_backtest
2024_14_CIN_DAL,2024,14,2024-12-09,CIN,DAL,27,20,CIN,0,CIN at DAL,-5,51,11,8,3,0,0.5,0.25,0.25,-9.25,0.75,-10,19.25,35,0.325072641922,CIN,True,0.674927358078,High,Market leaned CIN by 5.0,Picked CIN at 67%. Market leaned CIN by 5.0; recent point differential favored CIN; recent win rate favored DAL; rest favored DAL.,rolling_backtest
2024_14_CLE_PIT,2024,14,2024-12-08,CLE,PIT,14,27,PIT,1,CLE at PIT,6,43,7,6,1,1,0.75,0.25,0.5,1,-10.5,11.5,27.25,20,0.69533661057,PIT,True,0.69533661057,High,Market leaned PIT by 6.0,Picked PIT at 70%. Market leaned PIT by 6.0; recent point differential favored PIT; recent win rate favored PIT; rest favored PIT.,rolling_backtest
2024_14_GB_DET,2024,14,2024-12-05,GB,DET,31,34,DET,1,GB at DET,3,53,7,7,0,1,1,0.75,0.25,17.5,8,9.5,31.25,25.5,0.612100819109,DET,True,0.612100819109,Medium,Market leaned DET by 3.0,Picked DET at 61%. Market leaned DET by 3.0; recent point differential favored DET; recent win rate favored DET.,rolling_backtest
2024_14_JAX_TEN,2024,14,2024-12-08,JAX,TEN,10,6,JAX,0,JAX at TEN,3,40,7,7,0,1,0.25,0,0.25,-9.5,-14.75,5.25,20.25,14,0.597745152405,TEN,False,0.597745152405,Medium,Market leaned TEN by 3.0,Picked TEN at 60%. Market leaned TEN by 3.0; recent point differential favored TEN; recent win rate favored TEN.,rolling_backtest
2024_14_LAC_KC,2024,14,2024-12-08,LAC,KC,17,19,KC,1,LAC at KC,5,43.5,9,7,2,1,0.75,0.75,0,-0.5,3.5,-4,21.5,25.25,0.705513610467,KC,True,0.705513610467,High,Market leaned KC by 5.0,Picked KC at 71%. Market leaned KC by 5.0; recent point differential favored LAC; rest favored KC.,rolling_backtest
2024_14_LV_TB,2024,14,2024-12-08,LV,TB,13,28,TB,1,LV at TB,7,47,7,9,-2,0,0.5,0,0.5,4.25,-11,15.25,25,19.75,0.723830374458,TB,True,0.723830374458,High,Market leaned TB by 7.0,Picked TB at 72%. Market leaned TB by 7.0; recent point differential favored TB; recent win rate favored TB; rest favored LV.,rolling_backtest
2024_14_NO_NYG,2024,14,2024-12-08,NO,NYG,14,11,NO,0,NO at NYG,-5.5,41,10,7,3,0,0,0.5,-0.5,-9.5,4,-13.5,16.5,22.75,0.355068138792,NO,True,0.644931861208,Medium,Market leaned NO by 5.5,Picked NO at 64%. Market leaned NO by 5.5; recent point differential favored NO; recent win rate favored NO; rest favored NYG.,rolling_backtest
2024_14_NYJ_MIA,2024,14,2024-12-08,NYJ,MIA,26,32,MIA,1,NYJ at MIA,6.5,45,10,7,3,1,0.75,0.25,0.5,7.25,-5.75,13,27,18.75,0.745212659668,MIA,True,0.745212659668,High,Market leaned MIA by 6.5,Picked MIA at 75%. Market leaned MIA by 6.5; recent point differential favored MIA; recent win rate favored MIA; rest favored MIA.,rolling_backtest
2024_14_SEA_ARI,2024,14,2024-12-08,SEA,ARI,30,18,SEA,0,SEA at ARI,3,45.5,7,7,0,1,0.5,0.75,-0.25,8.5,3,5.5,22,20.5,0.609082824216,ARI,False,0.609082824216,Medium,Market leaned ARI by 3.0,Picked ARI at 61%. Market leaned ARI by 3.0; recent point differential favored ARI; recent win rate favored SEA.,rolling_backtest
2024_15_ATL_LV,2024,15,2024-12-16,ATL,LV,15,9,ATL,0,ATL at LV,-6.5,44.5,8,8,0,0,0,0,0,-10.5,-15,4.5,17,14.25,0.245548453639,ATL,True,0.754451546361,High,Market leaned ATL by 6.5,Picked ATL at 75%. Market leaned ATL by 6.5; recent point differential favored LV.,rolling_backtest
2024_15_BAL_NYG,2024,15,2024-12-15,BAL,NYG,35,14,BAL,0,BAL at NYG,-16.5,43.5,7,14,-7,0,0,0.5,-0.5,-9,0.25,-9.25,13.75,25,0.0663520089495,BAL,True,0.93364799105,High,Market leaned BAL by 16.5,Picked BAL at 93%. Market leaned BAL by 16.5; recent point differential favored BAL; recent win rate favored BAL; rest favored BAL.,rolling_backtest
2024_15_BUF_DET,2024,15,2024-12-15,BUF,DET,48,42,BUF,0,BUF at DET,2.5,55.5,10,7,3,0,1,0.75,0.25,17.5,10.5,7,33.25,34.25,0.601955389013,DET,False,0.601955389013,Medium,Market leaned DET by 2.5,Picked DET at 60%. Market leaned DET by 2.5; recent point differential favored DET; recent win rate favored DET; rest favored DET.,rolling_backtest
2024_15_CHI_MIN,2024,15,2024-12-16,CHI,MIN,12,30,MIN,1,CHI at MIN,7,43.5,8,8,0,1,1,0,1,8.75,-8,16.75,29.5,19.75,0.753327463986,MIN,True,0.753327463986,High,Market leaned MIN by 7.0,Picked MIN at 75%. Market leaned MIN by 7.0; recent point differential favored MIN; recent win rate favored MIN.,rolling_backtest
2024_15_CIN_TEN,2024,15,2024-12-15,CIN,TEN,37,27,CIN,0,CIN at TEN,-6,46.5,7,6,1,0,0.25,0.25,0,-8,-1.75,-6.25,17.5,31.5,0.287785121,CIN,True,0.712214879,High,Market leaned CIN by 6.0,Picked CIN at 71%. Market leaned CIN by 6.0; recent point differential favored CIN; rest favored TEN.,rolling_backtest
2024_15_DAL_CAR,2024,15,2024-12-15,DAL,CAR,30,14,DAL,0,DAL at CAR,2.5,42,7,6,1,0,0.25,0.5,-0.25,-2.25,-4,1.75,21.5,22.75,0.584902904164,CAR,False,0.584902904164,Medium,Market leaned CAR by 2.5,Picked CAR at 58%. Market leaned CAR by 2.5; recent win rate favored DAL; rest favored CAR.,rolling_backtest
2024_15_GB_SEA,2024,15,2024-12-15,GB,SEA,30,13,GB,0,GB at SEA,-3,48,7,10,-3,0,1,0.75,0.25,7.5,9.75,-2.25,23,29.75,0.411872776389,GB,True,0.588127223611,Medium,Market leaned GB by 3.0,Picked GB at 59%. Market leaned GB by 3.0; recent win rate favored SEA; rest favored GB.,rolling_backtest
2024_15_IND_DEN,2024,15,2024-12-15,IND,DEN,13,31,DEN,1,IND at DEN,4.5,43.5,13,14,-1,0,0.75,0.5,0.25,12.25,-6.5,18.75,30.5,19.75,0.645008049843,DEN,True,0.645008049843,Medium,Market leaned DEN by 4.5,Picked DEN at 65%. Market leaned DEN by 4.5; recent point differential favored DEN; recent win rate favored DEN; rest favored IND.,rolling_backtest
2024_15_KC_CLE,2024,15,2024-12-15,KC,CLE,21,7,KC,0,KC at CLE,-4.5,41.5,7,7,0,0,0.25,0.75,-0.5,-9.5,-0.5,-9,21,22.25,0.35249067599,KC,True,0.64750932401,Medium,Market leaned KC by 4.5,Picked KC at 65%. Market leaned KC by 4.5; recent point differential favored KC; recent win rate favored KC.,rolling_backtest
2024_15_LA_SF,2024,15,2024-12-12,LA,SF,12,6,LA,0,LA at SF,3,48.5,4,4,0,1,0.25,0.75,-0.5,-7.75,-0.5,-7.25,18.75,28.25,0.579716462662,SF,False,0.579716462662,Low,Market leaned SF by 3.0,Picked SF at 58%. Market leaned SF by 3.0; recent point differential favored LA; recent win rate favored LA.,rolling_backtest
2024_15_MIA_HOU,2024,15,2024-12-15,MIA,HOU,12,20,HOU,1,MIA at HOU,2.5,46.5,14,7,7,0,0.5,0.75,-0.25,4.75,6.75,-2,26.75,29.25,0.627887941262,HOU,True,0.627887941262,Medium,Market leaned HOU by 2.5,Picked HOU at 63%. Market leaned HOU by 2.5; recent win rate favored MIA; rest favored HOU.,rolling_backtest
2024_15_NE_ARI,2024,15,2024-12-15,NE,ARI,17,30,ARI,1,NE at ARI,6,46.5,7,14,-7,0,0.25,0.25,0,0.5,-2.5,3,19.25,20,0.71430931238,ARI,True,0.71430931238,High,Market leaned ARI by 6.0,Picked ARI at 71%. Market leaned ARI by 6.0; recent point differential favored ARI; rest favored NE.,rolling_backtest
2024_15_NYJ_JAX,2024,15,2024-12-15,NYJ,JAX,32,25,NYJ,0,NYJ at JAX,-3.5,41.5,7,7,0,0,0.25,0,0.25,-12.5,-9.25,-3.25,10.75,20,0.389063151629,NYJ,True,0.610936848371,Medium,Market leaned NYJ by 3.5,Picked NYJ at 61%. Market leaned NYJ by 3.5; recent point differential favored NYJ; recent win rate favored JAX.,rolling_backtest
2024_15_PIT_PHI,2024,15,2024-12-15,PIT,PHI,13,27,PHI,1,PIT at PHI,5.5,43,7,7,0,0,1,0.75,0.25,9,4,5,27.25,27,0.712727332327,PHI,True,0.712727332327,High,Market leaned PHI by 5.5,Picked PHI at 71%. Market leaned PHI by 5.5; recent point differential favored PHI; recent win rate favored PHI.,rolling_backtest
2024_15_TB_LAC,2024,15,2024-12-15,TB,LAC,40,17,TB,0,TB at LAC,3,46,7,7,0,0,0.5,0.75,-0.25,0.5,9.5,-9,22.75,26,0.672386704947,LAC,False,0.672386704947,High,Market leaned LAC by 3.0,Picked LAC at 67%. Market leaned LAC by 3.0; recent point differential favored TB; recent win rate favored TB.,rolling_backtest
2024_15_WAS_NO,2024,15,2024-12-15,WAS,NO,20,19,WAS,0,WAS at NO,-7.5,44.5,7,14,-7,0,0.75,0.25,0.5,5,1.5,3.5,20.75,28.25,0.253610394335,WAS,True,0.746389605665,High,Market leaned WAS by 7.5,Picked WAS at 75%. Market leaned WAS by 7.5; recent point differential favored NO; recent win rate favored NO; rest favored WAS.,rolling_backtest
2024_16_ARI_CAR,2024,16,2024-12-22,ARI,CAR,30,36,CAR,1,ARI at CAR,-5.5,47,7,7,0,0,0,0.25,-0.25,-7,-2.5,-4.5,20,19,0.304590262531,ARI,False,0.695409737469,High,Market leaned ARI by 5.5,Picked ARI at 70%. Market leaned ARI by 5.5; recent point differential favored ARI; recent win rate favored ARI.,rolling_backtest
2024_16_CLE_CIN,2024,16,2024-12-22,CLE,CIN,6,24,CIN,1,CLE at CIN,10,46.5,7,7,0,1,0.5,0.25,0.25,1,-7.75,8.75,32.25,19.25,0.80254421555,CIN,True,0.80254421555,High,Market leaned CIN by 10.0,Picked CIN at 80%. Market leaned CIN by 10.0; recent point differential favored CIN; recent win rate favored CIN.,rolling_backtest
2024_16_DEN_LAC,2024,16,2024-12-19,DEN,LAC,27,34,LAC,1,DEN at LAC,3,41.5,4,4,0,1,0.25,1,-0.75,-7,17.25,-24.25,18.5,34.75,0.700216692686,LAC,True,0.700216692686,High,Market leaned LAC by 3.0,Picked LAC at 70%. Market leaned LAC by 3.0; recent point differential favored DEN; recent win rate favored DEN.,rolling_backtest
2024_16_DET_CHI,2024,16,2024-12-22,DET,CHI,34,17,DET,0,DET at CHI,-7,47.5,6,7,-1,1,0,0.75,-0.75,-12.25,4.5,-16.75,18,30.75,0.236044904355,DET,True,0.763955095645,High,Market leaned DET by 7.0,Picked DET at 76%. Market leaned DET by 7.0; recent point differential favored DET; recent win rate favored DET; rest favored DET.,rolling_backtest
2024_16_HOU_KC,2024,16,2024-12-21,HOU,KC,19,27,KC,1,HOU at KC,3.5,42.5,6,6,0,0,1,0.75,0.25,5.25,7.5,-2.25,22.25,26,0.677458365219,KC,True,0.677458365219,High,Market leaned KC by 3.5,Picked KC at 68%. Market leaned KC by 3.5; recent win rate favored KC.,rolling_backtest
2024_16_JAX_LV,2024,16,2024-12-22,JAX,LV,14,19,LV,1,JAX at LV,2.5,41.5,6,7,-1,0,0,0.25,-0.25,-8.25,-13,4.75,14.5,15.25,0.57258447632,LV,True,0.57258447632,Low,Market leaned LV by 2.5,Picked LV at 57%. Market leaned LV by 2.5; recent point differential favored LV; recent win rate favored JAX; rest favored JAX.,rolling_backtest
2024_16_LA_NYJ,2024,16,2024-12-22,LA,NYJ,19,9,LA,0,LA at NYJ,-3,47,7,10,-3,0,0.25,0.75,-0.5,-1.25,-0.5,-0.75,26.5,24.25,0.342022888059,LA,True,0.657977111941,High,Market leaned LA by 3.0,Picked LA at 66%. Market leaned LA by 3.0; recent win rate favored LA; rest favored LA.,rolling_backtest
2024_16_MIN_SEA,2024,16,2024-12-22,MIN,SEA,27,24,MIN,0,MIN at SEA,-2.5,43,7,6,1,0,0.75,1,-0.25,2.5,10.75,-8.25,21.25,31.25,0.454899160913,MIN,True,0.545100839087,Low,Market leaned MIN by 2.5,Picked MIN at 55%. Market leaned MIN by 2.5; recent point differential favored MIN; recent win rate favored MIN; rest favored SEA.,rolling_backtest
2024_16_NE_BUF,2024,16,2024-12-22,NE,BUF,21,24,BUF,1,NE at BUF,14,48,7,7,0,1,0.75,0,0.75,9.5,-9.75,19.25,38.75,19.5,0.870156823812,BUF,True,0.870156823812,High,Market leaned BUF by 14.0,Picked BUF at 87%. Market leaned BUF by 14.0; recent point differential favored BUF; recent win rate favored BUF.,rolling_backtest
2024_16_NO_GB,2024,16,2024-12-23,NO,GB,0,34,GB,1,NO at GB,14,44,8,8,0,0,0.75,0.5,0.25,13.75,4,9.75,32.25,20.5,0.910196188144,GB,True,0.910196188144,High,Market leaned GB by 14.0,Picked GB at 91%. Market leaned GB by 14.0; recent point differential favored GB; recent win rate favored GB.,rolling_backtest
2024_16_NYG_ATL,2024,16,2024-12-22,NYG,ATL,7,34,ATL,1,NYG at ATL,9.5,42.5,6,7,-1,0,0.25,0,0.25,-12.75,-13.5,0.75,13.75,13,0.823121757717,ATL,True,0.823121757717,High,Market leaned ATL by 9.5,Picked ATL at 82%. Market leaned ATL by 9.5; recent win rate favored ATL; rest favored NYG.,rolling_backtest
2024_16_PHI_WAS,2024,16,2024-12-22,PHI,WAS,33,36,WAS,1,PHI at WAS,-4,47,7,7,0,1,0.5,1,-0.5,2,10.5,-8.5,26.5,27.5,0.361642111328,PHI,False,0.638357888672,Medium,Market leaned PHI by 4.0,Picked PHI at 64%. Market leaned PHI by 4.0; recent point differential favored PHI; recent win rate favored PHI.,rolling_backtest
2024_16_PIT_BAL,2024,16,2024-12-21,PIT,BAL,17,34,BAL,1,PIT at BAL,7,44.5,6,6,0,1,0.5,0.5,0,5.25,0,5.25,25,25.75,0.739495184994,BAL,True,0.739495184994,High,Market leaned BAL by 7.0,Picked BAL at 74%. Market leaned BAL by 7.0; recent point differential favored BAL.,rolling_backtest
2024_16_SF_MIA,2024,16,2024-12-22,SF,MIA,17,29,MIA,1,SF at MIA,-2,44,7,10,-3,0,0.5,0.25,0.25,1,-8.5,9.5,23.75,16,0.439019985252,SF,False,0.560980014748,Low,Market leaned SF by 2.0,Picked SF at 56%. Market leaned SF by 2.0; recent point differential favored MIA; recent win rate favored MIA; rest favored SF.,rolling_backtest
2024_16_TB_DAL,2024,16,2024-12-22,TB,DAL,24,26,DAL,1,TB at DAL,-4.5,47.5,7,7,0,0,0.75,1,-0.25,6,16,-10,27.75,31,0.406441332609,TB,False,0.593558667391,Medium,Market leaned TB by 4.5,Picked TB at 59%. Market leaned TB by 4.5; recent point differential favored TB; recent win rate favored TB.,rolling_backtest
2024_16_TEN_IND,2024,16,2024-12-22,TEN,IND,30,38,IND,1,TEN at IND,4,42.5,7,7,0,1,0.5,0.25,0.25,-8.5,-8,-0.5,18,21,0.658731513844,IND,True,0.658731513844,High,Market leaned IND by 4.0,Picked IND at 66%. Market leaned IND by 4.0; recent win rate favored IND.,rolling_backtest
2024_17_ARI_LA,2024,17,2024-12-28,ARI,LA,9,13,LA,1,ARI at LA,6.5,48,6,6,0,1,1,0.25,0.75,6.25,-1.5,7.75,24,25,0.750787108644,LA,True,0.750787108644,High,Market leaned LA by 6.5,Picked LA at 75%. Market leaned LA by 6.5; recent point differential favored LA; recent win rate favored LA.,rolling_backtest
2024_17_ATL_WAS,2024,17,2024-12-29,ATL,WAS,24,30,WAS,1,ATL at WAS,3.5,46.5,7,7,0,0,0.75,0.5,0.25,4.75,2,2.75,31,20.75,0.684342802265,WAS,True,0.684342802265,High,Market leaned WAS by 3.5,Picked WAS at 68%. Market leaned WAS by 3.5; recent win rate favored WAS.,rolling_backtest
2024_17_BAL_HOU,2024,17,2024-12-25,BAL,HOU,31,2,BAL,0,BAL at HOU,-5.5,46.5,4,4,0,0,0.5,0.75,-0.25,-0.5,10,-10.5,22.25,29.5,0.360680677515,BAL,True,0.639319322485,Medium,Market leaned BAL by 5.5,Picked BAL at 64%. Market leaned BAL by 5.5; recent point differential favored BAL; recent win rate favored BAL.,rolling_backtest
2024_17_CAR_TB,2024,17,2024-12-29,CAR,TB,14,48,TB,1,CAR at TB,9.5,47.5,7,7,0,1,0.75,0.25,0.5,9.75,-4.75,14.5,29.5,22.25,0.818562816963,TB,True,0.818562816963,High,Market leaned TB by 9.5,Picked TB at 82%. Market leaned TB by 9.5; recent point differential favored TB; recent win rate favored TB.,rolling_backtest
2024_17_DAL_PHI,2024,17,2024-12-29,DAL,PHI,7,41,PHI,1,DAL at PHI,7.5,37.5,7,7,0,1,0.75,0.75,0,5.5,4.5,1,26.5,25.75,0.805648480404,PHI,True,0.805648480404,High,Market leaned PHI by 7.5,Picked PHI at 81%. Market leaned PHI by 7.5; recent-form signal was limited or close.,rolling_backtest
2024_17_DEN_CIN,2024,17,2024-12-28,DEN,CIN,24,30,CIN,1,DEN at CIN,3.5,50.5,6,9,-3,0,0.75,0.75,0,7.25,7.5,-0.25,31.5,32,0.654977705332,CIN,True,0.654977705332,High,Market leaned CIN by 3.5,Picked CIN at 65%. Market leaned CIN by 3.5; rest favored DEN; recent-form signal was limited or close.,rolling_backtest
2024_17_DET_SF,2024,17,2024-12-30,DET,SF,40,34,DET,0,DET at SF,-4,50.5,8,8,0,0,0.25,0.75,-0.5,-4.5,4.25,-8.75,17.75,33.25,0.346815374097,DET,True,0.653184625903,High,Market leaned DET by 4.0,Picked DET at 65%. Market leaned DET by 4.0; recent point differential favored DET; recent win rate favored DET.,rolling_backtest
2024_17_GB_MIN,2024,17,2024-12-29,GB,MIN,25,27,MIN,1,GB at MIN,-1,49,7,6,1,1,1,0.75,0.25,10.75,15.25,-4.5,30.5,31.25,0.544602720137,MIN,True,0.544602720137,Low,Market leaned GB by 1.0,Picked MIN at 54%. Market leaned GB by 1.0; recent point differential favored GB; recent win rate favored MIN; rest favored MIN.,rolling_backtest
2024_17_IND_NYG,2024,17,2024-12-29,IND,NYG,33,45,NYG,1,IND at NYG,-7.5,40.5,7,7,0,0,0,0.5,-0.5,-14.5,-6.75,-7.75,13,20.5,0.2386748316,IND,False,0.7613251684,High,Market leaned IND by 7.5,Picked IND at 76%. Market leaned IND by 7.5; recent point differential favored IND; recent win rate favored IND.,rolling_backtest
2024_17_KC_PIT,2024,17,2024-12-25,KC,PIT,29,10,KC,0,KC at PIT,-3,43.5,4,4,0,0,0.5,1,-0.5,-3,6.5,-9.5,25.25,21.5,0.427644874829,KC,True,0.572355125171,Low,Market leaned KC by 3.0,Picked KC at 57%. Market leaned KC by 3.0; recent point differential favored KC; recent win rate favored KC.,rolling_backtest
2024_17_LAC_NE,2024,17,2024-12-28,LAC,NE,40,7,LAC,0,LAC at NE,-6,42,6,9,-3,0,0,0.5,-0.5,-9,-3.5,-5.5,19.25,21.25,0.27775648826,LAC,True,0.72224351174,High,Market leaned LAC by 6.0,Picked LAC at 72%. Market leaned LAC by 6.0; recent point differential favored LAC; recent win rate favored LAC; rest favored LAC.,rolling_backtest
2024_17_LV_NO,2024,17,2024-12-29,LV,NO,25,10,LV,0,LV at NO,-2,37.5,6,7,-1,0,0.25,0.25,0,-9.75,-4.5,-5.25,11.75,14.5,0.49487936527,LV,True,0.50512063473,Low,Market leaned LV by 2.0,Picked LV at 51%. Market leaned LV by 2.0; recent point differential favored LV; rest favored LV.,rolling_backtest
